totalEnrollment,statePopulation,stateBirthRate,stateFertilityRate,statePercentOfTotalBirths,regionPopulation,regionBirthRate,regionFertilityRate,regionPercentOfTotalBirths,stateUnemploymentRate,stateHighSchoolACGR,endowmentMedian,stateTwoYearStudentShareMedian,stateFourYearStudentShareMedian,stateTwoYearAppropriationsPerFTEMedian,stateFourYearAppropriationsPerFTEMedian,stateTwoYearNetTuitionRevenuePerFTEMedian,stateFourYearNetTuitionRevenuePerFTEMedian,statePopulation18to24yoMedian,statePopulation25yoAndOverMedian,statePopulation18to24yoHighSchoolGradMedian,statePopulation25yoAndOverHighSchoolGradMedian,statePopulation18to24yoSomeCollegeOrHigherMedian,statePopulation25yoAndOverSomeCollegeOrHigherMedian,statePerCapitaPersonalIncomeMedian,locationType_Rural,locationType_Suburb,locationType_Town,locationTypeKind_Fringe,locationTypeKind_Large,locationTypeKind_Midsize,locationTypeKind_Remote,locationTypeKind_Small,typeOwned_Public,level_4-year,level_graduate school,level_seminary ,hasUndergraduate_True,hasGraduate_True,hasReligionAffiliation_True,hasSpecialDemographic_True,carnegieAward_Baccalaureate Colleges,carnegieAward_Baccalaureate/Associate's Colleges,carnegieAward_Baccalaureate/Associates Colleges,carnegieAward_Doctoral Universities,carnegieAward_Doctoral/Professional Universities,carnegieAward_Master's Colleges & Universities,carnegieAward_Masters Colleges & Universities,carnegieAward_Special Focus Four-Year,carnegieAward_Special Focus Institutions,"carnegieProgram_Arts, Music & Design Schools",carnegieProgram_Business & Management Schools,carnegieProgram_Diverse Fields,carnegieProgram_Faith-Related Institutions,carnegieProgram_High Research Activity,carnegieProgram_High Transfer-High Nontraditional,carnegieProgram_Larger Programs,carnegieProgram_Medium Programs,carnegieProgram_Mixed Baccalaureate/Associate's,carnegieProgram_Mixed Baccalaureate/Associates,carnegieProgram_Mixed Transfer/Career & Technical-High Traditional,carnegieProgram_Other Health Professions Schools,carnegieProgram_Small Programs,carnegieProgram_Very High Research Activity,isMerged_FALSE,isMerged_TRUE,name
0.0,0.0,-0.19266186269208427,0.0,0.0,-0.3974575792403747,-0.6390315129295446,-0.4902973826344615,-0.23107599061893228,0.0,0.0,0.0,0.0,-0.29294600366254603,0.0,0.0,0.0,-0.18312682453793094,0.0,0.0,0.0,0.0,0.0,0.0,-0.18540044208559145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18597049127041937,0.0,0.0,-0.24818575648196148,0.0,Pennsylvania College of Health Sciences
0.0,0.08401321370254691,0.13538957254307735,0.6056446519876428,0.11193095822788557,-0.3961729967238752,0.0,0.0,-0.36824302633771344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11530850558130949,0.0,0.14542075026212406,0.0,0.0,0.1120254977195203,0.40852902688363607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pine Manor College
0.0,0.0,0.0,0.2826062648315284,0.0,0.0,0.0,0.0,0.0,0.6921887693922123,1.8241886267429581,0.0,0.4555223898428561,0.0,0.3499115841103523,0.09385418870674538,0.0,0.07301679150791311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04155942148561875,0.07077470967799403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07022340754797653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Presentation College
0.0,-0.6169602526193891,0.0,0.0,-0.8877836508219388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7728552461433253,0.0,0.0,0.0,0.0,0.0,-0.7614397479955285,-0.654900340367093,-0.6587098064029896,-0.5570114526697952,-0.8825052588203222,-0.7890700151091415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46491807520432255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Presidio Graduate School
0.0,0.0,-0.20545383214693963,0.0,0.0,-0.39276090198045327,-0.6530841983151756,-0.4910347528409097,-0.3020119228353912,0.0,0.0,0.0,0.0,-0.16414843228990147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15879355248440552,0.0,-0.29195503030402675,0.0,0.0,-0.1496819864241172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2372292365325257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salus University
0.0,-0.664926555913795,0.0,0.0,-0.5544182961541375,0.0,0.0,0.0,0.0,-0.6801790145706647,0.0,0.0,-0.6394044688129479,0.0,0.0,0.0,-0.9124641810117686,0.0,-0.676607219505988,-0.75409534442907,-1.1420090840267103,0.0,-0.4012173907042751,-0.6208322910244881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Francisco Art Institute
0.0,0.0,0.0,0.5916688345489742,0.0,0.0,0.0,0.6798406988158207,0.0,1.1815036527703318,1.798191454293402,0.0,0.0,0.8612941220950961,0.719161241803071,0.0,0.8642315608289898,1.1958468816556778,0.0,0.0,0.0,0.520141302357848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541966404676944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sierra Nevada University
0.0,0.0,-0.520970092274928,0.0,0.0,-0.4867546009460677,-0.792532535138099,0.0,0.0,0.0,0.0,0.0,0.0,-0.7257613812504337,-1.4678781842254656,-2.8093639881917882,-0.6904257934272658,0.0,0.0,-0.5397839316770519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5333024103614665,0.0,0.0,0.0,0.0,0.0,0.0,-0.47938092866127957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,St. Augustine College
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6530276458219726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8889308582617759,0.0,0.9282647341696664,0.0,0.784121302471231,0.0,0.0,1.0347558505248526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8729733036444566,0.9562387250063552,0.0,1.8449091033835858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9681894577159821,1.0224351728462755,St. John's University -- Staten Island
0.0,0.0,-0.9049922533676724,-0.8144491812289029,0.0,-1.162556671912068,0.0,0.0,-0.9373890869210486,0.0,-1.0957504117596386,0.0,-0.6182960971859609,0.0,-0.6692519456747881,0.0,0.0,0.0,0.0,0.0,0.0,-0.636283046563816,0.0,0.0,-0.579162891883068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6280222596568835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,St. Louis Christian College
0.0,0.0,0.0,0.0,1.1540723177804717,0.0,0.8773986063087044,1.1908001404598219,0.0,0.0,0.0,0.0,0.0,0.8419862681841507,0.0,0.0,0.0,1.1058228098504146,0.0,0.0,0.0,0.9316342314001355,0.0,0.0,0.9409123587336631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9471702113067569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0308002655339876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9332489442880476,0.0,The College of Saint Rose
0.0,0.0,-0.19160729298591983,0.0,0.0,-0.2774114056863381,-0.6991333388063162,-0.5526219503007801,-0.32720658269759656,0.0,0.0,0.0,0.0,-0.29677706564165435,0.0,0.0,0.0,-0.16200363715430272,0.0,0.0,0.0,0.0,0.0,0.0,-0.18273988030437893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19358740566964125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630652869069177,University of the Sciences
0.0,0.0,0.0,0.0,0.0,0.0,0.3627672689652064,0.6327311152325167,0.0,0.978152742459031,0.726882392321651,0.0,0.0,0.5056502850612545,0.7388545930833197,0.5837578033515937,0.4893724044166601,0.0,0.0,0.0,0.4181395039086828,0.0,0.0,0.0,0.517538045046237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urbana University
0.0,0.0,0.561129016966004,0.4049560951367098,0.0,0.0,0.0,0.0,0.0,0.2591866995408725,0.0,0.3533034081319811,0.6749213889936369,0.0,0.7697233311871469,0.6471830825639274,0.5851669460160291,0.0,0.0,0.0,0.38968027798600446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30859590732384135,0.0,UW Oshkosh - Fond du Lac Campus
0.0,0.0,0.557057729904469,0.3450143808832723,0.35430209005241764,0.0,0.0,0.0,0.0,0.3188844953405674,0.4113834499185062,0.0,0.7117543546114723,0.0,0.4694178329387073,0.818237567130402,0.6295035754680718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3382906775982675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UW Green Bay - Marinette Campus
0.0,0.0,0.0,0.4133829611031338,0.0,0.0,0.0,0.0,0.0,0.3953341371698118,0.30456548824371144,0.49572514477708346,0.6380869389636097,0.0,0.6233957450880596,0.746628780530407,0.5514797478015326,0.0,0.0,0.0,0.0,0.0,0.4254628971040123,0.0,0.35978431306479214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UW Milwaukee - Waukesha Campus
0.0,0.0,0.41396694645385174,0.31941969532309294,0.0,0.0,0.0,0.0,0.0,0.0,0.4221181364855123,0.0,0.790981209698744,0.0,0.5528957369991437,0.6983553835713189,0.623187443092419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35203463613016583,0.0,0.3315833736163407,0.0,0.0,0.0,0.0,0.0,0.0,0.4493035924755648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UW Milwaukee - Washington Campus
0.0,0.0,0.0,0.0,0.47919635112466186,1.5627418563320006,0.8120444706965819,0.0,1.4407595083981812,0.0,0.0,0.0,0.0,0.5117343793585056,0.0,0.5276841720523116,0.0,0.36141269508982443,0.0,0.0,0.44871648414197657,0.4032973567943324,0.0,0.40625887985777753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wave Leadership College
0.0,0.0,0.0,0.0,0.0,0.7920654125057102,0.12834622439034335,0.0,0.7068987837124354,0.0,0.0,0.0,0.0,0.0,-0.23583205653823183,0.20254661456923245,-0.6521303012293848,-3.265257201717547,0.0,0.0,0.0,0.0,0.10074905224178544,0.0,0.0,0.0,0.0,0.09578950842238854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08067011748942265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wesley College
0.0,-1.1236157948947556,0.0,0.0,-0.6717231621898256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6300655029256262,0.0,0.0,0.0,-0.648995096645136,0.0,-0.5967045505074774,-0.7311393850225222,-0.7064233920155073,0.0,-0.6169898205838326,-0.9294533603626355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3910437810065286,Woodbury University
0.0,0.0,0.0,0.0,0.0,0.0,-0.6721405701407586,-0.8972313860980944,-0.4318425895400046,0.0,0.0,0.0,0.0,-0.7671554188458563,-1.2445117657465903,-3.0528987022046095,-0.863296553866801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39382734477510795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33247479576564853,0.0,0.0,-0.3907747191703746,0.0,0.0,0.0,0.0,0.0,0.0,Oak Point University
0.0,0.0,-0.5898405346814968,-0.3578695085593339,0.0,0.8303629265868806,0.0,0.0,0.8074611593164428,0.0,0.0,0.0,-0.43586850749889194,0.0,0.0,0.0,-0.44147172462434836,-0.9391112765945612,0.0,0.0,0.0,0.0,0.0,0.0,-0.48618450761600307,0.0,0.0,0.0,0.0,0.0,-0.20272225847471723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23090961400781662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Birmingham-Southern College
-0.5303455045820871,0.0,-0.1943105676548713,-0.33220880157970406,0.0,0.6937961853486396,0.0,0.0,0.0,-0.13000283704726956,0.0,0.0,-0.31774444231300325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12118333219718973,0.0,-0.884877846115964,0.0,0.0,0.0,0.0,0.0,-0.12033530788149993,0.0,0.0,0.0,0.0,-0.10894139213089692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tulsa Community College at Owasso
0.0,0.0,0.0,0.0,0.0,-0.4151658265526278,0.0,0.0,-0.37251069211399446,0.0,0.0,0.0,0.0,-0.34812229018913166,0.0,-0.38365765673885266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34807041242545866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3459060321052624,-0.27417077629206454,0.0,-0.6458224513168916,0.0,0.0,0.0,0.0,-0.5763262886756522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3364014197439107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wells College
0.0,0.0,0.0,0.5135095441984675,0.0,-0.2546209153053436,0.0,0.05442532971960867,-0.26833092635452244,0.0,0.0,0.06403665948912816,0.1592215426804647,0.0,0.0,0.0,0.16563013892397424,0.0,0.0,0.0,0.1606247863890433,0.0,0.0,0.0,0.28850549599421527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07084449811111804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Nazarene College
-0.48399072653327924,0.0,-1.0507875511003566,-1.0709297679410439,0.0,-0.888784829426507,0.0,0.0,-0.7913206519242577,-0.5523503000171445,-1.194054571805112,0.0,0.0,0.0,-0.7767478852724581,0.0,0.0,0.0,0.0,0.0,0.0,-0.5860325334132339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6511550287204527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cox College
0.0,0.0,0.45384042250146,0.31204817591613754,0.0,0.0,0.0,0.0,0.0,0.34507297607887905,0.0,0.0,0.9021572108229008,0.0,0.5692642173702407,0.639200120981526,0.6449189270255563,0.43241093190650337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3804137302480925,0.0,0.0,0.0,0.0,0.0,0.27451944099485753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,University of Wisconsin–Platteville Richland
0.0,0.0,0.0,0.0,0.0,1.9994675028927065,0.5784364567168995,0.0,1.8618009887719233,0.26256700903805014,0.0,0.0,0.0,0.0,0.3236914817912334,0.4832635413709535,0.40858270488192605,0.0,0.0,0.38895036385769177,0.0,0.0,0.0,0.0,0.2815308349317336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3655552695930358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maryland University of Integrative Health
0.0,0.0,0.0,0.0,0.0,0.20022391579478893,0.21876394713158434,0.15956268821387895,0.2728371522875011,0.0,0.0,0.2073636963485939,0.0,0.1925446374681682,0.0,0.2306545563637747,0.19420909472559744,0.16261079362351458,0.0,0.0,0.0,0.11507567188875178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B. H. Carroll Theological Seminary
