index,name,yearEstablished,state,stateAbbr,locationType,locationTypeKind,Public/ Private,type,level,hasUndergrad,hasGrad,totalEnrollment,hasReligionAffiliation,religionAffiliation,hasSpecialDemographic,specialDemographic,Carnegie Classification,Carnegie Classification 2,yearClosed,isMerged,mergingInstitutionPopulation,mergingInstitutionType,mergingInstitutionLocationType,mergingInstitutionReligiousAffiliation,reasonFinancial,reasonEnrollment,reasonPandemic,reasonMutualBenefit,EndowmentMedian2018,EndowmentMedian2019,EndowmentMedian2020,EndowmentMedian2021,EndowmentMedian2022,EndowmentMedian2023,EndowmentMedian2024,region,Births,Total Population,Birth Rate,Female Population,Fertility Rate,percentOfTotalBirths,regionBirths,regionPopulation,regionBirthRate,regionFemalePopulation,regionFertilityRate,regionPercentOfTotalBirths,unemploymentRate,perCapitaPersonalIncome2018,perCapitaPersonalIncome2019,perCapitaPersonalIncome2020,perCapitaPersonalIncome2021,perCapitaPersonalIncome2022,perCapitaPersonalIncome2023,perCapitaPersonalIncome2024,highSchoolACGR,twoYearStudentShare2019,fourYearStudentShare2019,twoYearStudentShare2020,fourYearStudentShare2020,twoYearStudentShare2021,fourYearStudentShare2021,twoYearStudentShare2022,fourYearStudentShare2022,twoYearStudentShare2023,fourYearStudentShare2023,twoYearStudentShare2024,fourYearStudentShare2024,fourYearAppropriationsPerFTE2019,twoYearAppropriationsPerFTE2019,fourYearNetTuitionRevenuePerFTE2019,twoYearNetTuitionRevenuePerFTE2019,fourYearAppropriationsPerFTE2020,twoYearAppropriationsPerFTE2020,fourYearNetTuitionRevenuePerFTE2020,twoYearNetTuitionRevenuePerFTE2020,fourYearAppropriationsPerFTE2021,twoYearAppropriationsPerFTE2021,fourYearNetTuitionRevenuePerFTE2021,twoYearNetTuitionRevenuePerFTE2021,fourYearAppropriationsPerFTE2022,twoYearAppropriationsPerFTE2022,fourYearNetTuitionRevenuePerFTE2022,twoYearNetTuitionRevenuePerFTE2022,fourYearAppropriationsPerFTE2023,twoYearAppropriationsPerFTE2023,fourYearNetTuitionRevenuePerFTE2023,twoYearNetTuitionRevenuePerFTE2023,fourYearAppropriationsPerFTE2024,twoYearAppropriationsPerFTE2024,fourYearNetTuitionRevenuePerFTE2024,twoYearNetTuitionRevenuePerFTE2024,population18to24yo_2018,population18to24yoHighSchoolGrad_2018,population25yoAndOver_2018,population25yoAndOverHighSchoolGrad_2018,population18to24yoSomeCollegeOrHigher_2018,population25yoAndOverSomeCollegeOrHigher_2018,population18to24yo_2019,population18to24yoHighSchoolGrad_2019,population25yoAndOver_2019,population25yoAndOverHighSchoolGrad_2019,population18to24yoSomeCollegeOrHigher_2019,population25yoAndOverSomeCollegeOrHigher_2019,population18to24yo_2020,population18to24yoHighSchoolGrad_2020,population25yoAndOver_2020,population25yoAndOverHighSchoolGrad_2020,population18to24yoSomeCollegeOrHigher_2020,population25yoAndOverSomeCollegeOrHigher_2020,population18to24yo_2021,population18to24yoHighSchoolGrad_2021,population25yoAndOver_2021,population25yoAndOverHighSchoolGrad_2021,population18to24yoSomeCollegeOrHigher_2021,population25yoAndOverSomeCollegeOrHigher_2021,population18to24yo_2022,population18to24yoHighSchoolGrad_2022,population25yoAndOver_2022,population25yoAndOverHighSchoolGrad_2022,population18to24yoSomeCollegeOrHigher_2022,population25yoAndOverSomeCollegeOrHigher_2022,population18to24yo_2023,population18to24yoHighSchoolGrad_2023,population25yoAndOver_2023,population25yoAndOverHighSchoolGrad_2023,population18to24yoSomeCollegeOrHigher_2023,population25yoAndOverSomeCollegeOrHigher_2023
27.0,Marlboro College,1946.0,Vermont,VT,Rural,Distant,Private,Nonprofit,4-year,,,154.0,0.0,,0.0,,Baccalaureate Colleges,Arts & Sciences Focus,2020.0,Yes,5891,private nonprofit,City: Large,,0.0,1.0,0.0,0.0,37619624.0,35733063.0,0.0,0.0,0.0,0.0,0.0,Northeast,31691.0,3813733.0,8.31,704655.0,44.97,0.14,3527918.0,339127512.0,10.4,65420694.0,53.93,15.98,2.7,52430.0,54461.0,61507.0,64176.0,65293.0,67895.0,70811.0,83.0,0.69374143941054,0.894471140521792,0.679199226920252,0.85469503360638,0.523030105965112,0.753615890045359,0.429656888679874,0.796286011195889,0.520203194223713,0.807660714583603,0.377201025238202,0.810083917653482,3097.717230147141,2996.038461538461,19505.76637088622,6786.670814479638,4027.175068082032,3313.514597119502,19174.96076251876,7015.371350720125,7070.383038703236,5936.702256244964,19000.5021436542,6510.0,5845.610973743082,6597.579146203249,19427.15895443306,4970.157914620325,5515.987958054851,5847.953622077424,19680.43397096105,6340.442698351859,5496.22518424689,8379.109583810614,19955.90914325196,5074.845742649866,66936.0,20981.0,439695.0,128172.0,39794.0,278816.0,67199.0,20982.0,440460.0,126832.0,40081.0,281352.0,66619.0,22155.0,442089.0,124892.0,38653.0,288440.0,68285.0,22803.0,454463.0,127128.0,39430.0,299420.0,67966.0,22803.0,459033.0,126697.0,39025.0,305749.0,65081.0,22221.0,462996.0,126179.0,37123.0,311491.0
28.0,Martin Methodist College (UT Southern),1870.0,Tennessee,TN,Town,Distant,Private,Nonprofit,4-year,,,885.0,0.0,,0.0,,Baccalaureate Colleges,Diverse Fields,2021.0,Yes,49000,public,Varies,,0.0,0.0,0.0,1.0,,,,,,,,South,486893.0,41639064.0,11.69,8166631.0,59.62,2.21,8821173.0,763063961.0,11.56,150408029.0,58.65,39.95,3.5,47201.0,49287.0,53227.0,59954.0,60264.0,63045.0,65596.0,90.0,0.173465890637839,0.512807152373333,0.176350050663348,0.492049893228173,0.135611657329929,0.46363967647071,0.0646712735936071,0.485629794347498,0.0196338404528849,0.450648151858201,0.0382610901889548,0.486095784157289,8815.183526671743,7670.248945495514,8871.725256415999,1608.237802783617,9471.028864159221,7918.543511702011,8791.2868582027,1694.270821887705,9958.147744350872,9932.275780718337,8262.33832513717,1557.394994328922,10202.41636622562,9008.325756116355,9266.531176767494,622.3483111796057,11729.82886890595,12533.62530522749,9315.801684221458,250.8701350475906,11580.8942631203,12875.22870950477,10590.27454759794,511.9521613197746,618989.0,219284.0,4530706.0,1467848.0,328069.0,2472588.0,617043.0,216051.0,4587393.0,1472003.0,331250.0,2540262.0,614531.0,216281.0,4649847.0,1479648.0,328047.0,2622466.0,616774.0,222324.0,4708480.0,1485813.0,325572.0,2693505.0,638580.0,235847.0,4758712.0,1498399.0,333505.0,2750162.0,622543.0,235339.0,4805533.0,1508292.0,321016.0,2797744.0
29.0,Marymount California University,1932.0,California,CA,Suburb,Large,Private,Nonprofit,4-year,,,514.0,1.0,Roman Catholic,0.0,,Baccalaureate Colleges,Diverse Fields,2022.0,Failed,10242,private nonprofit,Suburb: Small,Roman Catholic,1.0,1.0,1.0,0.0,12360679.0,12939075.0,13175412.0,10860257.0,0.0,0.0,0.0,West,2561478.0,235669717.0,10.87,48016877.0,53.35,11.6,5153390.0,471302990.0,10.93,94808378.0,54.36,23.34,5.3,62167.0,65254.0,72352.0,78893.0,78356.0,81691.0,86834.0,87.0,0.0663481794444579,0.437179018650531,0.0639342019242999,0.430512319495541,0.0564649569981763,0.394138599176513,0.0473274734193507,0.364914104716416,0.0532828296454984,0.349392279302006,0.0525881847774574,0.33714038729625,10388.09365276867,10801.55757999399,8069.096105618215,767.5920132310735,10830.86579903077,10710.96860767353,8187.747192626317,731.5695447644778,10763.09820438927,13235.28652128942,7001.852970516516,792.0531302213708,12469.80164414525,16038.02895562432,7165.025293047439,796.7474320063013,13669.13700056634,14445.00935271975,7340.661324454512,812.9893453610767,14394.88282684835,13381.42160919109,7321.454314485081,742.765353843413,3856220.0,1152682.0,26218885.0,5391120.0,2254937.0,16352200.0,3789808.0,1151505.0,26471543.0,5423462.0,2220041.0,16629406.0,3724239.0,1164734.0,26665143.0,5431385.0,2176408.0,16947220.0,3665851.0,1177389.0,26797070.0,5477154.0,2123689.0,17083881.0,3738836.0,1238968.0,26842698.0,5485499.0,2135783.0,17171489.0,3572575.0,1217568.0,26941198.0,5496195.0,2010668.0,17295857.0
30.0,Medaille University,1937.0,New York,NY,City,Large,Private,Nonprofit,4-year,,,2937.0,0.0,,0.0,,Master's Colleges & Universities,Larger Programs,2023.0,No,,,,,1.0,1.0,0.0,0.0,1470738.0,1506637.0,1988890.0,2323787.0,2095463.0,0.0,0.0,Northeast,1279243.0,117416826.0,10.89,23255110.0,55.01,5.79,3527918.0,339127512.0,10.4,65420694.0,53.93,15.98,4.2,64953.0,66981.0,72301.0,78501.0,79182.0,82699.0,87061.0,87.0,0.319176625274596,0.338121397700166,0.320485681192228,0.333944812419416,0.316172147567204,0.323284166365586,0.30269033618776,0.318614252950784,0.297161654277955,0.324463325720936,0.305294744760275,0.299037635834988,13905.27411277699,9263.23753028816,7103.524274812894,4342.695923486541,14214.10919212851,9651.185525634386,7126.628718435063,4551.878719674939,13700.20766269627,10291.78969515402,6544.933623738598,4758.474283623391,14814.32229096918,11931.37907173214,6927.139656427767,5179.209940475806,16246.53910687995,12762.62252591281,7803.286351106238,5396.065888848378,17816.88473964304,12332.13857261348,7600.863274355621,5419.474042376715,1870478.0,492098.0,13606342.0,3556251.0,1159880.0,8210242.0,1831883.0,490373.0,13631937.0,3541274.0,1136076.0,8294069.0,1794550.0,486734.0,13649157.0,3474389.0,1115411.0,8430878.0,1816269.0,502020.0,14081080.0,3553598.0,1124221.0,8757825.0,1844128.0,527054.0,14021808.0,3494392.0,1129113.0,8786629.0,1766904.0,520830.0,13996138.0,3437438.0,1074524.0,8860163.0
31.0,Mills College,1852.0,California,CA,City,Large,Private,Nonprofit,4-year,,,817.0,0.0,,0.0,,Masters Colleges & Universities,Larger Programs,2022.0,Yes,30013,private nonprofit,City: Large,,1.0,0.0,0.0,0.0,191278617.0,196403975.0,187318992.0,225622133.0,0.0,0.0,0.0,West,2561478.0,235669717.0,10.87,48016877.0,53.35,11.6,5153390.0,471302990.0,10.93,94808378.0,54.36,23.34,5.3,62167.0,65254.0,72352.0,78893.0,78356.0,81691.0,86834.0,87.0,0.0663481794444579,0.437179018650531,0.0639342019242999,0.430512319495541,0.0564649569981763,0.394138599176513,0.0473274734193507,0.364914104716416,0.0532828296454984,0.349392279302006,0.0525881847774574,0.33714038729625,10388.09365276867,10801.55757999399,8069.096105618215,767.5920132310735,10830.86579903077,10710.96860767353,8187.747192626317,731.5695447644778,10763.09820438927,13235.28652128942,7001.852970516516,792.0531302213708,12469.80164414525,16038.02895562432,7165.025293047439,796.7474320063013,13669.13700056634,14445.00935271975,7340.661324454512,812.9893453610767,14394.88282684835,13381.42160919109,7321.454314485081,742.765353843413,3856220.0,1152682.0,26218885.0,5391120.0,2254937.0,16352200.0,3789808.0,1151505.0,26471543.0,5423462.0,2220041.0,16629406.0,3724239.0,1164734.0,26665143.0,5431385.0,2176408.0,16947220.0,3665851.0,1177389.0,26797070.0,5477154.0,2123689.0,17083881.0,3738836.0,1238968.0,26842698.0,5485499.0,2135783.0,17171489.0,3572575.0,1217568.0,26941198.0,5496195.0,2010668.0,17295857.0
32.0,Multnomah University,1936.0,Oregon,OR,City,Large,Private,Nonprofit,4-year,,,655.0,0.0,,0.0,,Special Focus Institutions,Diverse Fields,2024.0,Yes,1624,private nonprofit,Rural: Fringe,Christian,1.0,0.0,0.0,0.0,7005000.0,7850000.0,7888000.0,8740000.0,7806000.0,7233399.99890136,0.0,West,242571.0,25369607.0,9.56,4987114.0,48.64,1.1,5153390.0,471302990.0,10.93,94808378.0,54.36,23.34,4.7,51010.0,53024.0,58255.0,64964.0,65166.0,68276.0,71524.0,81.0,0.304705710537775,0.717489366084243,0.257757419546815,0.714493297581754,0.245423681549066,0.689994639747614,0.224575699828485,0.680627787656666,0.207248896715653,0.681870407782531,0.167950230468699,0.696613918456985,5043.22131491038,7837.098815204871,12808.21756726014,3434.529521145302,5582.167684008367,9183.538268036822,13969.62439907522,3189.152965103832,6442.391918389317,10559.5700317965,14339.15815914596,3434.468441971383,7098.335395475443,12347.21103860912,15127.56629895417,3575.956491577966,7224.00191418294,12766.89983654789,15483.73132065776,3337.650234281356,6918.000413362895,13640.28265876933,15884.62908822166,2753.307193978282,363072.0,110001.0,2850693.0,656365.0,203376.0,1920146.0,362910.0,111642.0,2898950.0,659085.0,201256.0,1970615.0,364440.0,114619.0,2944830.0,667341.0,202423.0,2016704.0,362295.0,118027.0,2971396.0,668083.0,197164.0,2050711.0,374300.0,125555.0,2999096.0,674062.0,200838.0,2071732.0,361410.0,127326.0,3021010.0,676182.0,189245.0,2094607.0
33.0,Nebraska Christian College,1945.0,Nebraska,NE,Suburb,Large,Private,Nonprofit,4-year,,,85.0,1.0,Christian churches and churches of Christ,0.0,,Special Focus Four-Year,Faith-Related Institutions,2020.0,No,,,,,1.0,1.0,0.0,0.0,,,,,,,,Midwest,147599.0,11711222.0,12.6,2272581.0,64.95,0.67,4578485.0,411492814.0,11.13,79003664.0,57.95,20.73,3.0,52957.0,54481.0,58589.0,64583.0,68661.0,71404.0,72496.0,87.0,0.202830169226147,0.494129630919435,0.18568590216014,0.490227116581973,0.171035779466317,0.482398032242153,0.155547910456219,0.456120266527071,0.157254153123333,0.445404450252897,0.150259576816693,0.435818067016191,8970.587212337845,10612.05921505623,8503.792240652236,2660.225919975519,9335.34388885538,11987.11346281541,8719.347487785753,2689.156291500664,9707.324820078984,13167.11428067546,8796.51526572179,2675.239407433535,10545.39670928612,14218.78367582442,8570.369273010409,2579.084328258843,11024.18242302015,13880.86040378712,8588.535792253155,2546.900134019281,11630.40845099625,14172.30527998688,8730.348406626443,2463.987332950725,189779.0,54049.0,1242463.0,326549.0,116127.0,805175.0,189438.0,54333.0,1251026.0,326594.0,115556.0,816897.0,189183.0,56045.0,1259540.0,324098.0,114257.0,829258.0,190255.0,56380.0,1275315.0,326345.0,113258.0,843364.0,195219.0,59176.0,1283285.0,325873.0,114189.0,853115.0,190920.0,59188.0,1290256.0,324253.0,110978.0,863747.0
34.0,Notre Dame College,1922.0,Ohio,OH,Suburb,Large,Private,Nonprofit,4-year,,,1400.0,1.0,Catholic,0.0,,Baccalaureate Colleges,Diverse Fields,2024.0,No,,,,,1.0,0.0,0.0,0.0,10033782.0,10628189.0,10567009.0,13516952.0,9241315.0,7824115.59912109,0.0,Midwest,783704.0,70393769.0,11.13,13365288.0,58.64,3.55,4578485.0,411492814.0,11.13,79003664.0,57.95,20.73,4.9,48542.0,49907.0,54936.0,60407.0,59376.0,62342.0,65011.0,86.0,0.335127232203971,0.653931990127864,0.325887420110107,0.666050771417208,0.306556218349465,0.621665949914992,0.312281462945019,0.641646110478048,0.297962103315946,0.643237315707079,0.316398625962724,0.638581010016603,5251.400115563879,6658.002238715663,9923.074166251867,3355.947138074301,5354.932404696776,6305.153275327725,10680.23685567835,3048.111243719802,6683.385569001761,6462.055922545052,10981.91726985209,2856.732555396258,6191.584518887098,6251.057747929259,11086.2648359692,2838.500568614283,6448.096648183465,7069.309839329164,11625.81335438068,3000.388495646403,6737.010510690257,7887.794682600592,11903.43367570889,3650.793421773928,1086626.0,362436.0,7937085.0,2639478.0,579754.0,4511447.0,1074610.0,365047.0,7975777.0,2634997.0,569276.0,4573402.0,1066321.0,370168.0,8014966.0,2629870.0,560424.0,4646326.0,1062481.0,376907.0,8077453.0,2636855.0,552781.0,4724847.0,1083657.0,398472.0,8097704.0,2625857.0,549296.0,4775443.0,1046523.0,394170.0,8123344.0,2624935.0,524012.0,4817855.0
35.0,Ohio Valley University,1960.0,West Virginia,WV,City,Small,Private,Nonprofit,4-year,,,273.0,1.0,Church of Christ,0.0,,Baccalaureate Colleges,Diverse Fields,2021.0,No,,,,,1.0,0.0,0.0,0.0,1998173.0,4583080.0,2014174.0,0.0,0.0,0.0,0.0,South,104440.0,10710952.0,9.75,1888053.0,55.32,0.47,8821173.0,763063961.0,11.56,150408029.0,58.65,39.95,3.8,41828.0,42719.0,48174.0,51918.0,51075.0,53695.0,55532.0,91.0,0.373155972190066,0.682009863354237,0.342382621157803,0.646489251277912,0.302949151032579,0.630556100805872,0.28165355172888,0.644577975141069,0.276354842717345,0.645498371338462,0.300746949548175,0.648330991754074,4595.710383596692,6167.314283134706,8027.624493252374,3576.478512098231,5257.320621209336,6901.164748527412,8026.086252527109,3528.440779338468,5488.270802448018,8153.893675721562,8034.156194168852,3491.88996179966,5781.374937683211,9242.957444367974,8701.384389893712,3594.4879559532,6000.308115853035,9304.54933575565,8615.166124245216,3526.6671965482,6171.073142176396,8837.371024734983,8627.31407386107,3774.469860735814,163597.0,59524.0,1292084.0,523536.0,84079.0,594318.0,160440.0,59165.0,1287427.0,519091.0,82395.0,599712.0,158340.0,59659.0,1283869.0,513143.0,80511.0,611695.0,156640.0,61282.0,1277914.0,512232.0,77499.0,613101.0,161654.0,64308.0,1271529.0,502333.0,79342.0,622195.0,155849.0,63691.0,1269202.0,501118.0,75699.0,623530.0
36.0,Pacific Northwest College of Art,1909.0,Oregon,OR,City,Large,Private,Nonprofit,4-year,,,481.0,0.0,,0.0,,Special Focus Four-Year,"Arts, Music & Design Schools",2021.0,Yes,1909,private nonprofit,City: Midsize,,0.0,0.0,0.0,1.0,,,,,,,,West,242571.0,25369607.0,9.56,4987114.0,48.64,1.1,5153390.0,471302990.0,10.93,94808378.0,54.36,23.34,4.7,51010.0,53024.0,58255.0,64964.0,65166.0,68276.0,71524.0,81.0,0.304705710537775,0.717489366084243,0.257757419546815,0.714493297581754,0.245423681549066,0.689994639747614,0.224575699828485,0.680627787656666,0.207248896715653,0.681870407782531,0.167950230468699,0.696613918456985,5043.22131491038,7837.098815204871,12808.21756726014,3434.529521145302,5582.167684008367,9183.538268036822,13969.62439907522,3189.152965103832,6442.391918389317,10559.5700317965,14339.15815914596,3434.468441971383,7098.335395475443,12347.21103860912,15127.56629895417,3575.956491577966,7224.00191418294,12766.89983654789,15483.73132065776,3337.650234281356,6918.000413362895,13640.28265876933,15884.62908822166,2753.307193978282,363072.0,110001.0,2850693.0,656365.0,203376.0,1920146.0,362910.0,111642.0,2898950.0,659085.0,201256.0,1970615.0,364440.0,114619.0,2944830.0,667341.0,202423.0,2016704.0,362295.0,118027.0,2971396.0,668083.0,197164.0,2050711.0,374300.0,125555.0,2999096.0,674062.0,200838.0,2071732.0,361410.0,127326.0,3021010.0,676182.0,189245.0,2094607.0
37.0,Pennsylvania College of Health Sciences,1903.0,Pennsylvania,PA,Suburb,Large,Private,Nonprofit,2-year,,,1816.0,0.0,,0.0,,Special Focus Four-Year,Other Health Professions Schools,2024.0,Yes,7861,private nonprofit,City: Large,Jesuit,0.0,0.0,0.0,1.0,5946947.0,7343381.0,9188957.0,14115871.0,13495858.0,16103518.4010009,0.0,Northeast,790421.0,77290050.0,10.23,14466075.0,54.64,3.58,3527918.0,339127512.0,10.4,65420694.0,53.93,15.98,3.9,55346.0,56634.0,62463.0,66449.0,66580.0,69555.0,72220.0,87.0,0.453262236295769,0.737395242246926,0.43406383832291,0.730157593752249,0.393072926029577,0.723690207744104,0.37570067112594,0.71005516404572,0.349193171904804,0.662087812097084,0.347295920187268,0.673993635830203,4734.235453046467,5156.978819440103,13293.75266702426,4275.292301729204,4927.081093366828,5550.373798568507,13332.02488585841,4257.046497955011,5085.299947138297,6539.113322990822,13319.04217052612,4235.020182395499,5435.777832816813,7018.755710204146,13311.84984927772,4223.857224944534,6738.651359043998,7804.851010996807,13203.36790005432,4187.726008885285,6378.559406265162,7868.163744040648,13187.19177932505,4186.554446625645,1194488.0,399558.0,8921363.0,3133655.0,652406.0,4913690.0,1174907.0,399119.0,8954232.0,3106571.0,634591.0,4998751.0,1155305.0,398001.0,8989998.0,3072381.0,618774.0,5107650.0,1154671.0,408026.0,9111497.0,3079339.0,608820.0,5244782.0,1196563.0,425015.0,9128083.0,3058744.0,631016.0,5308145.0,1159561.0,418796.0,9153146.0,3039316.0,607030.0,5373094.0
38.0,Pine Manor College,1911.0,Massachusetts,MA,Suburb,Large,Private,Nonprofit,4-year,,,249.0,0.0,,0.0,,Baccalaureate Colleges,Arts & Sciences Focus,2020.0,Yes,15287,private nonprofit,City: Small,,1.0,0.0,0.0,0.0,9607790.0,9621706.0,9313687.0,12871750.0,0.0,0.0,0.0,Northeast,409468.0,41656322.0,9.83,8419406.0,48.63,1.85,3527918.0,339127512.0,10.4,65420694.0,53.93,15.98,4.6,70234.0,72658.0,79602.0,85585.0,88976.0,90904.0,94849.0,90.0,0.321843436680273,0.438978799448067,0.320300972986176,0.43253682270684,0.276225207859441,0.399763682556682,0.232633307549778,0.382346028782863,0.197909433470372,0.430031607047201,0.142292270460623,0.378556933540217,10224.08940720903,8179.07168818651,7999.980195063694,3881.670816683066,10725.1575452152,9075.796526001704,8175.024835560542,4276.873060528559,12243.9080756922,10521.3160057334,8154.571189682181,4015.410224558051,12540.335096103,12217.4752565505,7762.837360460756,3703.824660103141,15683.12333141726,15259.62961275626,11832.65390347236,3765.191585153424,17907.35284887296,16706.94986788879,10908.40488559978,2771.654897467674,701501.0,190483.0,4748795.0,1150846.0,437305.0,3143589.0,697610.0,188360.0,4781683.0,1148525.0,437646.0,3191214.0,695702.0,192220.0,4815331.0,1133358.0,434589.0,3252179.0,699260.0,197127.0,4902868.0,1137085.0,433205.0,3332568.0,697088.0,205983.0,4920101.0,1127899.0,421962.0,3360615.0,678357.0,206559.0,4945630.0,1129802.0,408550.0,3390619.0
39.0,Presentation College,1951.0,South Dakota,SD,Town,Remote,Private,Nonprofit,4-year,,,694.0,1.0,Roman Catholic,0.0,,Special Focus Four-Year,Other Health Professions Schools,2023.0,No,,,,,1.0,0.0,0.0,0.0,13047759.0,12164746.0,12494454.0,14168358.0,15081912.0,0.0,0.0,Midwest,68073.0,5384129.0,12.64,992778.0,68.57,0.31,4578485.0,411492814.0,11.13,79003664.0,57.95,20.73,1.8,53283.0,55416.0,61583.0,67885.0,70608.0,72984.0,74544.0,82.0,0.424855199540915,0.647555142184493,0.406292349681428,0.609141963266514,0.417052999982385,0.611625711671231,0.636792473732634,0.612590012362745,0.593256553415728,0.58383326414719,0.572639857324084,0.546229948624176,5559.60149596386,4472.15421686747,9234.32033622158,3303.547160068847,6490.162462198063,5268.595649940058,9255.716188799142,3605.461551635554,6293.498793519476,5987.419801641587,9050.401279252364,3550.499487004104,6588.874032882011,4912.309143935495,9414.006810122502,6779.592554469034,7308.694810162258,5625.847092727581,9344.666425091596,6734.515341583319,8357.400393855849,6202.119647790055,9307.815163450177,6942.590124309392,84140.0,24819.0,567083.0,173262.0,47768.0,346877.0,84137.0,25239.0,572393.0,173079.0,47503.0,352073.0,83345.0,25421.0,580244.0,175340.0,46246.0,359734.0,82852.0,26209.0,580235.0,174791.0,44583.0,362116.0,84743.0,28242.0,588987.0,176062.0,44336.0,369863.0,83237.0,28264.0,596137.0,175713.0,43198.0,378781.0
40.0,Presidio Graduate School,2003.0,California,CA,City,Large,Private,Nonprofit,graduate school,,,197.0,0.0,,1.0,Sustainability,Special Focus Four-Year,Business & Management Schools,2023.0,Yes,3460,private nonprofit,City: Small,American Baptist Churches USA,1.0,0.0,0.0,0.0,,,,,,,,West,2561478.0,235669717.0,10.87,48016877.0,53.35,11.6,5153390.0,471302990.0,10.93,94808378.0,54.36,23.34,5.3,62167.0,65254.0,72352.0,78893.0,78356.0,81691.0,86834.0,87.0,0.0663481794444579,0.437179018650531,0.0639342019242999,0.430512319495541,0.0564649569981763,0.394138599176513,0.0473274734193507,0.364914104716416,0.0532828296454984,0.349392279302006,0.0525881847774574,0.33714038729625,10388.09365276867,10801.55757999399,8069.096105618215,767.5920132310735,10830.86579903077,10710.96860767353,8187.747192626317,731.5695447644778,10763.09820438927,13235.28652128942,7001.852970516516,792.0531302213708,12469.80164414525,16038.02895562432,7165.025293047439,796.7474320063013,13669.13700056634,14445.00935271975,7340.661324454512,812.9893453610767,14394.88282684835,13381.42160919109,7321.454314485081,742.765353843413,3856220.0,1152682.0,26218885.0,5391120.0,2254937.0,16352200.0,3789808.0,1151505.0,26471543.0,5423462.0,2220041.0,16629406.0,3724239.0,1164734.0,26665143.0,5431385.0,2176408.0,16947220.0,3665851.0,1177389.0,26797070.0,5477154.0,2123689.0,17083881.0,3738836.0,1238968.0,26842698.0,5485499.0,2135783.0,17171489.0,3572575.0,1217568.0,26941198.0,5496195.0,2010668.0,17295857.0
41.0,Salus University,1919.0,Pennsylvania,PA,Suburb,Large,Private,Nonprofit,graduate school,,,1165.0,0.0,,0.0,,Special Focus Four-Year,Other Health Professions Schools,2024.0,Yes,22344,private nonprofit,City: Large,,0.0,0.0,0.0,1.0,24807417.0,46264055.0,46617036.0,57407928.0,50772437.0,41222774.9785156,0.0,Northeast,790421.0,77290050.0,10.23,14466075.0,54.64,3.58,3527918.0,339127512.0,10.4,65420694.0,53.93,15.98,3.9,55346.0,56634.0,62463.0,66449.0,66580.0,69555.0,72220.0,87.0,0.453262236295769,0.737395242246926,0.43406383832291,0.730157593752249,0.393072926029577,0.723690207744104,0.37570067112594,0.71005516404572,0.349193171904804,0.662087812097084,0.347295920187268,0.673993635830203,4734.235453046467,5156.978819440103,13293.75266702426,4275.292301729204,4927.081093366828,5550.373798568507,13332.02488585841,4257.046497955011,5085.299947138297,6539.113322990822,13319.04217052612,4235.020182395499,5435.777832816813,7018.755710204146,13311.84984927772,4223.857224944534,6738.651359043998,7804.851010996807,13203.36790005432,4187.726008885285,6378.559406265162,7868.163744040648,13187.19177932505,4186.554446625645,1194488.0,399558.0,8921363.0,3133655.0,652406.0,4913690.0,1174907.0,399119.0,8954232.0,3106571.0,634591.0,4998751.0,1155305.0,398001.0,8989998.0,3072381.0,618774.0,5107650.0,1154671.0,408026.0,9111497.0,3079339.0,608820.0,5244782.0,1196563.0,425015.0,9128083.0,3058744.0,631016.0,5308145.0,1159561.0,418796.0,9153146.0,3039316.0,607030.0,5373094.0
42.0,San Francisco Art Institute,1871.0,California,CA,City,Large,Private,Nonprofit,4-year,,,70.0,0.0,,0.0,,Special Focus Four-Year,"Arts, Music & Design Schools",2022.0,No,,,,,1.0,0.0,0.0,0.0,10453377.0,10324429.0,6276219.0,3983198.0,0.0,0.0,0.0,West,2561478.0,235669717.0,10.87,48016877.0,53.35,11.6,5153390.0,471302990.0,10.93,94808378.0,54.36,23.34,5.3,62167.0,65254.0,72352.0,78893.0,78356.0,81691.0,86834.0,87.0,0.0663481794444579,0.437179018650531,0.0639342019242999,0.430512319495541,0.0564649569981763,0.394138599176513,0.0473274734193507,0.364914104716416,0.0532828296454984,0.349392279302006,0.0525881847774574,0.33714038729625,10388.09365276867,10801.55757999399,8069.096105618215,767.5920132310735,10830.86579903077,10710.96860767353,8187.747192626317,731.5695447644778,10763.09820438927,13235.28652128942,7001.852970516516,792.0531302213708,12469.80164414525,16038.02895562432,7165.025293047439,796.7474320063013,13669.13700056634,14445.00935271975,7340.661324454512,812.9893453610767,14394.88282684835,13381.42160919109,7321.454314485081,742.765353843413,3856220.0,1152682.0,26218885.0,5391120.0,2254937.0,16352200.0,3789808.0,1151505.0,26471543.0,5423462.0,2220041.0,16629406.0,3724239.0,1164734.0,26665143.0,5431385.0,2176408.0,16947220.0,3665851.0,1177389.0,26797070.0,5477154.0,2123689.0,17083881.0,3738836.0,1238968.0,26842698.0,5485499.0,2135783.0,17171489.0,3572575.0,1217568.0,26941198.0,5496195.0,2010668.0,17295857.0
